geoName,Julie Andrews,Tyrese Gibson,Billy Bob Thornton,Peggy Lipton,Patrick Dempsey,Shirley MacLaine,Tony Curtis,Stephen Collins,Dustin Hoffman,John Travolta
Alabama,9.005740557617475,6.844362823789281,8.285281313008078,1.8011481115234949,10.086429424531572,3.6901571065359415,2.952125685228753,2.2140942639215644,5.658240896688444,32.063365081234515
Alaska,13.328496025273864,3.6022962230469897,7.564822068398678,2.161377733828194,9.365970179922174,5.392528285409737,3.121990059974058,1.9867209472562188,8.514518345383795,36.298736104004604
Arizona,11.887577536055067,4.322755467656388,6.484133201484582,2.521607356132893,10.80688866914097,4.834660720405171,3.6970934920745426,1.9907426495785998,7.109795177066427,40.288839336709756
Arkansas,9.005740557617475,4.322755467656388,12.247807158359766,1.440918489218796,9.005740557617475,3.6022962230469897,3.377152709106553,1.5760045975830583,4.9531573066896115,26.004075860120462
California,11.887577536055067,5.043214712265786,6.123903579179883,2.881836978437592,10.086429424531572,5.043214712265786,3.856575956438542,2.076617822697677,8.603130979747519,34.412523918990075
Colorado,13.328496025273864,3.242066600742291,6.844362823789281,2.161377733828194,10.44665904683627,4.352774602848446,3.192034708755527,3.7724046558019872,7.254624338080744,38.08677777492391
Connecticut,11.887577536055067,3.9625258453516894,5.403444334570485,3.242066600742291,11.527347913750368,4.6732491542231225,3.4270493797636234,2.492399548918999,9.03494836483137,33.98861527722277
Delaware,11.527347913750368,5.403444334570485,6.484133201484582,2.521607356132893,10.086429424531572,4.396648723513763,3.1035167460097144,1.8103847685056667,6.465659887520239,27.564128994165234
District of Columbia,11.16711829144567,5.763673956875184,5.403444334570485,2.881836978437592,10.80688866914097,4.767745001091604,4.132045667612724,3.496346334133843,8.581941001964887,28.730845963099842
Florida,10.80688866914097,5.403444334570485,6.844362823789281,2.161377733828194,10.80688866914097,5.257405298501013,3.7970149378062867,1.7524684328336708,7.5940298756125735,43.03283596180459
